occurences,sentiment,ticker,company,date,positive,negative,neutral,pos_pct_chg
15, 8   2   5 ,BBBY,Bed Bath & Beyond Inc.Consumer Services,2021-02-01 15:44:31,8,2,5,0.0
15, 8   2   5 ,BBBY,Bed Bath & Beyond Inc.Consumer Services,2021-02-01 15:59:32,8,2,5,0.0
15, 8   2   5 ,BBBY,Bed Bath & Beyond Inc.Consumer Services,2021-02-01 16:14:33,8,2,5,0.0
3, 1   0   2 ,BBC,Virtus LifeSci Biotech Clinical Trials ETFn/a,2021-01-27 15:51:25,1,0,2,
3, 1   0   2 ,BBC,Virtus LifeSci Biotech Clinical Trials ETFn/a,2021-01-29 07:18:01,1,0,2,0.0
15, 9   3   3 ,BBW,"Build-A-Bear Workshop, Inc.Consumer Services",2021-01-27 15:51:25,9,3,3,
6, 3   2   1 ,BBW,"Build-A-Bear Workshop, Inc.Consumer Services",2021-01-27 20:21:14,3,2,1,-0.6666666666666667
7, 3   2   2 ,BBW,"Build-A-Bear Workshop, Inc.Consumer Services",2021-01-28 06:47:30,3,2,2,0.0
8, 4   2   2 ,BBW,"Build-A-Bear Workshop, Inc.Consumer Services",2021-01-28 07:47:42,4,2,2,0.3333333333333332
4, 1   1   2 ,BBW,"Build-A-Bear Workshop, Inc.Consumer Services",2021-01-28 09:49:16,1,1,2,-0.75
3, 2   0   1 ,BBW,"Build-A-Bear Workshop, Inc.Consumer Services",2021-01-28 13:18:42,2,0,1,1.0
3, 2   0   1 ,BBW,"Build-A-Bear Workshop, Inc.Consumer Services",2021-01-28 14:45:46,2,0,1,0.0
6, 4   0   2 ,BBY,"Best Buy Co., Inc.Consumer Services",2021-01-27 15:51:25,4,0,2,
3, 2   1   0 ,BBY,"Best Buy Co., Inc.Consumer Services",2021-01-28 06:47:30,2,1,0,-0.5
3, 2   1   0 ,BBY,"Best Buy Co., Inc.Consumer Services",2021-01-28 07:47:42,2,1,0,0.0
3, 2   1   0 ,BBY,"Best Buy Co., Inc.Consumer Services",2021-01-28 09:49:16,2,1,0,0.0
3, 1   1   1 ,BBY,"Best Buy Co., Inc.Consumer Services",2021-01-29 07:18:01,1,1,1,-0.5
3, 1   2   0 ,BBY,"Best Buy Co., Inc.Consumer Services",2021-01-29 13:35:26,1,2,0,0.0
3, 1   2   0 ,BBY,"Best Buy Co., Inc.Consumer Services",2021-01-29 13:35:35,1,2,0,0.0
3, 1   2   0 ,BBY,"Best Buy Co., Inc.Consumer Services",2021-01-29 13:50:36,1,2,0,0.0
3, 1   2   0 ,BBY,"Best Buy Co., Inc.Consumer Services",2021-01-29 14:05:37,1,2,0,0.0
3, 1   2   0 ,BBY,"Best Buy Co., Inc.Consumer Services",2021-01-29 14:20:38,1,2,0,0.0
3, 1   2   0 ,BBY,"Best Buy Co., Inc.Consumer Services",2021-01-29 14:35:39,1,2,0,0.0
3, 2   1   0 ,BBY,"Best Buy Co., Inc.Consumer Services",2021-02-01 14:44:28,2,1,0,1.0
3, 2   1   0 ,BBY,"Best Buy Co., Inc.Consumer Services",2021-02-01 14:59:29,2,1,0,0.0
3, 2   1   0 ,BBY,"Best Buy Co., Inc.Consumer Services",2021-02-01 15:14:30,2,1,0,0.0
3, 2   1   0 ,BBY,"Best Buy Co., Inc.Consumer Services",2021-02-01 15:29:30,2,1,0,0.0
3, 2   1   0 ,BBY,"Best Buy Co., Inc.Consumer Services",2021-02-01 15:44:31,2,1,0,0.0
3, 2   1   0 ,BBY,"Best Buy Co., Inc.Consumer Services",2021-02-01 15:59:32,2,1,0,0.0
3, 2   1   0 ,BBY,"Best Buy Co., Inc.Consumer Services",2021-02-01 16:14:33,2,1,0,0.0
3, 1   1   1 ,BC,Brunswick CorporationEnergy,2021-01-29 13:35:26,1,1,1,
3, 1   1   1 ,BC,Brunswick CorporationEnergy,2021-01-29 13:35:35,1,1,1,0.0
7, 7   0   0 ,BCRX,"BioCryst Pharmaceuticals, Inc.Health Care",2021-02-01 13:57:26,7,0,0,
7, 7   0   0 ,BCRX,"BioCryst Pharmaceuticals, Inc.Health Care",2021-02-01 13:59:04,7,0,0,0.0
7, 7   0   0 ,BCRX,"BioCryst Pharmaceuticals, Inc.Health Care",2021-02-01 13:59:25,7,0,0,0.0
7, 7   0   0 ,BCRX,"BioCryst Pharmaceuticals, Inc.Health Care",2021-02-01 14:14:26,7,0,0,0.0
7, 7   0   0 ,BCRX,"BioCryst Pharmaceuticals, Inc.Health Care",2021-02-01 14:29:27,7,0,0,0.0
7, 7   0   0 ,BCRX,"BioCryst Pharmaceuticals, Inc.Health Care",2021-02-01 14:44:28,7,0,0,0.0
7, 7   0   0 ,BCRX,"BioCryst Pharmaceuticals, Inc.Health Care",2021-02-01 14:59:29,7,0,0,0.0
8, 8   0   0 ,BCRX,"BioCryst Pharmaceuticals, Inc.Health Care",2021-02-01 15:14:30,8,0,0,0.1428571428571428
8, 8   0   0 ,BCRX,"BioCryst Pharmaceuticals, Inc.Health Care",2021-02-01 15:29:30,8,0,0,0.0
9, 8   1   0 ,BCRX,"BioCryst Pharmaceuticals, Inc.Health Care",2021-02-01 15:44:31,8,1,0,0.0
10, 9   1   0 ,BCRX,"BioCryst Pharmaceuticals, Inc.Health Care",2021-02-01 15:59:32,9,1,0,0.125
11, 10   1   0 ,BCRX,"BioCryst Pharmaceuticals, Inc.Health Care",2021-02-01 16:14:33,10,1,0,0.1111111111111111
5, 1   1   3 ,BEAT,"BioTelemetry, Inc.Health Care",2021-01-28 07:47:42,1,1,3,
5, 1   1   3 ,BEAT,"BioTelemetry, Inc.Health Care",2021-01-28 09:49:16,1,1,3,0.0
5, 1   1   3 ,BEAT,"BioTelemetry, Inc.Health Care",2021-01-28 11:21:44,1,1,3,0.0
3, 0   2   1 ,BEAT,"BioTelemetry, Inc.Health Care",2021-01-29 13:35:26,0,2,1,-1.0
3, 0   2   1 ,BEAT,"BioTelemetry, Inc.Health Care",2021-01-29 13:35:35,0,2,1,
3, 2   0   1 ,BEST,BEST Inc.Transportation,2021-01-27 15:51:25,2,0,1,
4, 2   0   2 ,BEST,BEST Inc.Transportation,2021-01-28 06:47:30,2,0,2,0.0
4, 2   0   2 ,BEST,BEST Inc.Transportation,2021-01-28 07:47:42,2,0,2,0.0
3, 0   1   2 ,BEST,BEST Inc.Transportation,2021-01-28 11:21:44,0,1,2,-1.0
4, 2   1   1 ,BEST,BEST Inc.Transportation,2021-01-28 13:18:42,2,1,1,inf
4, 2   1   1 ,BEST,BEST Inc.Transportation,2021-01-28 14:45:46,2,1,1,0.0
6, 4   2   0 ,BEST,BEST Inc.Transportation,2021-01-28 18:46:07,4,2,0,1.0
6, 4   2   0 ,BEST,BEST Inc.Transportation,2021-01-28 18:57:36,4,2,0,0.0
4, 2   0   2 ,BEST,BEST Inc.Transportation,2021-01-29 07:18:01,2,0,2,-0.5
4, 2   1   1 ,BEST,BEST Inc.Transportation,2021-01-29 13:35:26,2,1,1,0.0
4, 2   1   1 ,BEST,BEST Inc.Transportation,2021-01-29 13:35:35,2,1,1,0.0
3, 2   0   1 ,BEST,BEST Inc.Transportation,2021-01-29 13:50:36,2,0,1,0.0
4, 2   0   2 ,BEST,BEST Inc.Transportation,2021-01-29 14:05:37,2,0,2,0.0
4, 2   0   2 ,BEST,BEST Inc.Transportation,2021-01-29 14:20:38,2,0,2,0.0
3, 2   0   1 ,BEST,BEST Inc.Transportation,2021-01-29 14:35:39,2,0,1,0.0
3, 1   0   2 ,BEST,BEST Inc.Transportation,2021-02-01 13:57:26,1,0,2,-0.5
3, 1   0   2 ,BEST,BEST Inc.Transportation,2021-02-01 13:59:04,1,0,2,0.0
3, 1   0   2 ,BEST,BEST Inc.Transportation,2021-02-01 13:59:25,1,0,2,0.0
3, 1   0   2 ,BEST,BEST Inc.Transportation,2021-02-01 14:14:26,1,0,2,0.0
3, 1   0   2 ,BEST,BEST Inc.Transportation,2021-02-01 14:29:27,1,0,2,0.0
4, 1   1   2 ,BEST,BEST Inc.Transportation,2021-02-01 14:44:28,1,1,2,0.0
4, 1   1   2 ,BEST,BEST Inc.Transportation,2021-02-01 14:59:29,1,1,2,0.0
4, 1   1   2 ,BEST,BEST Inc.Transportation,2021-02-01 15:14:30,1,1,2,0.0
5, 2   1   2 ,BEST,BEST Inc.Transportation,2021-02-01 15:29:30,2,1,2,1.0
5, 2   1   2 ,BEST,BEST Inc.Transportation,2021-02-01 15:44:31,2,1,2,0.0
5, 2   1   2 ,BEST,BEST Inc.Transportation,2021-02-01 15:59:32,2,1,2,0.0
5, 2   1   2 ,BEST,BEST Inc.Transportation,2021-02-01 16:14:33,2,1,2,0.0
29, 22   7   0 ,BIG,"Big Lots, Inc.Consumer Services",2021-01-27 15:51:25,22,7,0,
12, 7   3   2 ,BIG,"Big Lots, Inc.Consumer Services",2021-01-27 20:21:14,7,3,2,-0.6818181818181819
3, 2   0   1 ,BIO,"Bio-Rad Laboratories, Inc.Capital Goods",2021-01-29 07:18:01,2,0,1,
3, 3   0   0 ,BIOL,"Biolase, Inc.Health Care",2021-01-28 06:47:30,3,0,0,
3, 3   0   0 ,BIOL,"Biolase, Inc.Health Care",2021-01-28 07:47:42,3,0,0,0.0
4, 2   0   2 ,BNGO,"Bionano Genomics, Inc.Capital Goods",2021-01-27 15:51:25,2,0,2,
5, 3   0   2 ,BNGO,"Bionano Genomics, Inc.Capital Goods",2021-01-27 20:21:14,3,0,2,0.5
7, 4   2   1 ,BNGO,"Bionano Genomics, Inc.Capital Goods",2021-01-28 06:47:30,4,2,1,0.3333333333333332
7, 4   2   1 ,BNGO,"Bionano Genomics, Inc.Capital Goods",2021-01-28 07:47:42,4,2,1,0.0
5, 3   1   1 ,BNGO,"Bionano Genomics, Inc.Capital Goods",2021-01-28 09:49:16,3,1,1,-0.25
3, 2   0   1 ,BNGO,"Bionano Genomics, Inc.Capital Goods",2021-02-01 14:44:28,2,0,1,-0.3333333333333333
3, 2   0   1 ,BNGO,"Bionano Genomics, Inc.Capital Goods",2021-02-01 14:59:29,2,0,1,0.0
4, 2   1   1 ,BNGO,"Bionano Genomics, Inc.Capital Goods",2021-02-01 15:14:30,2,1,1,0.0
4, 2   1   1 ,BNGO,"Bionano Genomics, Inc.Capital Goods",2021-02-01 15:29:30,2,1,1,0.0
5, 2   2   1 ,BNGO,"Bionano Genomics, Inc.Capital Goods",2021-02-01 15:44:31,2,2,1,0.0
5, 2   2   1 ,BNGO,"Bionano Genomics, Inc.Capital Goods",2021-02-01 15:59:32,2,2,1,0.0
5, 2   2   1 ,BNGO,"Bionano Genomics, Inc.Capital Goods",2021-02-01 16:14:33,2,2,1,0.0
10, 7   1   2 ,BOOM,DMC Global Inc.Capital Goods,2021-01-27 15:51:25,7,1,2,
3, 2   0   1 ,BOOM,DMC Global Inc.Capital Goods,2021-01-28 06:47:30,2,0,1,-0.7142857142857143
4, 3   0   1 ,BOOM,DMC Global Inc.Capital Goods,2021-01-28 07:47:42,3,0,1,0.5
3, 2   0   1 ,BOOM,DMC Global Inc.Capital Goods,2021-01-28 18:46:07,2,0,1,-0.3333333333333333
3, 2   0   1 ,BOOM,DMC Global Inc.Capital Goods,2021-01-28 18:57:36,2,0,1,0.0
3, 2   0   1 ,BTE,Baytex Energy CorpEnergy,2021-01-27 15:51:25,2,0,1,
21, 14   2   5 ,BY,"Byline Bancorp, Inc.Finance",2021-01-27 15:51:25,14,2,5,
8, 6   2   0 ,BY,"Byline Bancorp, Inc.Finance",2021-01-27 20:21:14,6,2,0,-0.5714285714285714
5, 3   0   2 ,CALM,"Cal-Maine Foods, Inc.Consumer Non-Durables",2021-01-29 13:35:26,3,0,2,
5, 3   0   2 ,CALM,"Cal-Maine Foods, Inc.Consumer Non-Durables",2021-01-29 13:35:35,3,0,2,0.0
5, 3   0   2 ,CALM,"Cal-Maine Foods, Inc.Consumer Non-Durables",2021-01-29 13:50:36,3,0,2,0.0
5, 3   0   2 ,CALM,"Cal-Maine Foods, Inc.Consumer Non-Durables",2021-01-29 14:05:37,3,0,2,0.0
